gene,kegg_id,pathway_id,pathway_name
MAPK8,hsa:5599,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
MC1R,hsa:4157,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
MC1R,hsa:4157,path:hsa04081,Hormone signaling - Homo sapiens (human)
MC1R,hsa:4157,path:hsa04916,Melanogenesis - Homo sapiens (human)
MCL1,hsa:4170,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
MCL1,hsa:4170,path:hsa04210,Apoptosis - Homo sapiens (human)
MCL1,hsa:4170,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
MCL1,hsa:4170,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
MET,hsa:4233,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
MET,hsa:4233,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
MET,hsa:4233,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
MET,hsa:4233,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
MET,hsa:4233,path:hsa04020,Calcium signaling pathway - Homo sapiens (human)
MET,hsa:4233,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
MET,hsa:4233,path:hsa04360,Axon guidance - Homo sapiens (human)
MET,hsa:4233,path:hsa04510,Focal adhesion - Homo sapiens (human)
MET,hsa:4233,path:hsa04518,Integrin signaling - Homo sapiens (human)
MET,hsa:4233,path:hsa04519,Cadherin signaling - Homo sapiens (human)
MET,hsa:4233,path:hsa04520,Adherens junction - Homo sapiens (human)
MET,hsa:4233,path:hsa05100,Bacterial invasion of epithelial cells - Homo sapiens (human)
MET,hsa:4233,path:hsa05120,Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
MET,hsa:4233,path:hsa05144,Malaria - Homo sapiens (human)
MET,hsa:4233,path:hsa05200,Pathways in cancer - Homo sapiens (human)
MET,hsa:4233,path:hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
MET,hsa:4233,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
MET,hsa:4233,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
MET,hsa:4233,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
MET,hsa:4233,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
MET,hsa:4233,path:hsa05218,Melanoma - Homo sapiens (human)
MET,hsa:4233,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
MET,hsa:4233,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
MET,hsa:4233,path:hsa05226,Gastric cancer - Homo sapiens (human)
MET,hsa:4233,path:hsa05230,Central carbon metabolism in cancer - Homo sapiens (human)
MITF,hsa:4286,path:hsa04137,Mitophagy - animal - Homo sapiens (human)
MITF,hsa:4286,path:hsa04142,Lysosome biogenesis - Homo sapiens (human)
MITF,hsa:4286,path:hsa04380,Osteoclast differentiation - Homo sapiens (human)
MITF,hsa:4286,path:hsa04916,Melanogenesis - Homo sapiens (human)
MITF,hsa:4286,path:hsa05200,Pathways in cancer - Homo sapiens (human)
MITF,hsa:4286,path:hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
MITF,hsa:4286,path:hsa05218,Melanoma - Homo sapiens (human)
MMP1,hsa:4312,path:hsa03320,PPAR signaling pathway - Homo sapiens (human)
MMP1,hsa:4312,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
MMP1,hsa:4312,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
MMP1,hsa:4312,path:hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human)
MMP1,hsa:4312,path:hsa05200,Pathways in cancer - Homo sapiens (human)
MMP1,hsa:4312,path:hsa05219,Bladder cancer - Homo sapiens (human)
MMP1,hsa:4312,path:hsa05323,Rheumatoid arthritis - Homo sapiens (human)
MMP1,hsa:4312,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
MSN,hsa:4478,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
MSN,hsa:4478,path:hsa04530,Tight junction - Homo sapiens (human)
MSN,hsa:4478,path:hsa04670,Leukocyte transendothelial migration - Homo sapiens (human)
MSN,hsa:4478,path:hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
MSN,hsa:4478,path:hsa05162,Measles - Homo sapiens (human)
MSN,hsa:4478,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa01523,Antifolate resistance - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04064,NF-kappa B signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04210,Apoptosis - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04211,Longevity regulating pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04218,Cellular senescence - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04380,Osteoclast differentiation - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04519,Cadherin signaling - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04613,Neutrophil extracellular trap formation - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04620,Toll-like receptor signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04621,NOD-like receptor signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04622,RIG-I-like receptor signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04623,Cytosolic DNA-sensing pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04658,Th1 and Th2 cell differentiation - Homo sapiens (human)
NFKB1,hsa:4790,path:hsa04659,Th17 cell differentiation - Homo sapiens (human)
